,Sample_ID,Population,Group,Lat,Long,Length (mm),CRT_ELAI,IRT_ELAI,RBT_ELAI,WCT_ELAI,YCT_ELAI
Lower Kootenai R,,,,,,,,,,,
,BRAM_19_14,Bramlet_Lk,Fisher_River,48.02956,-115.554145,NA,0.482100491,0.412915099,0.89501559,0.005691315,0.099293095
,BRAM_19_15,Bramlet_Lk,Fisher_River,48.02956,-115.554145,NA,0.475022488,0.433874632,0.908897119,0.007653114,0.083449767
,BRAM_19_16,Bramlet_Lk,Fisher_River,48.02956,-115.554145,NA,0.462046403,0.419732582,0.881778985,0.013424608,0.104796407
,BRAM_19_17,Bramlet_Lk,Fisher_River,48.02956,-115.554145,NA,0.429131492,0.466542988,0.895674481,0.007658175,0.096667344
,BRAM_19_18,Bramlet_Lk,Fisher_River,48.02956,-115.554145,NA,0.448808867,0.39714538,0.845954247,0.007239669,0.146806084
,BRAM_19_19,Bramlet_Lk,Fisher_River,48.02956,-115.554145,NA,0.465476548,0.392908129,0.858384676,0.007246507,0.134368817
,BRAM_19_20,Bramlet_Lk,Fisher_River,48.02956,-115.554145,NA,0.465157238,0.403324087,0.868481325,0.005951511,0.125567164
,BRAM_19_21,Bramlet_Lk,Fisher_River,48.02956,-115.554145,NA,0.45282589,0.422446243,0.875272132,0.008169508,0.116558359
,BRAM_19_22,Bramlet_Lk,Fisher_River,48.02956,-115.554145,NA,0.509750124,0.397988425,0.907738549,0.013715242,0.078546209
,BRAM_19_23,Bramlet_Lk,Fisher_River,48.02956,-115.554145,NA,0.478510329,0.418278836,0.896789165,0.00731699,0.095893845
,BRAM_19_24,Bramlet_Lk,Fisher_River,48.02956,-115.554145,NA,0.450371413,0.412892061,0.863263474,0.002261629,0.134474897
,BRAM_19_25,Bramlet_Lk,Fisher_River,48.02956,-115.554145,NA,0.497678122,0.393849453,0.891527575,0.008983497,0.099488927
,BRAM_19_26,Bramlet_Lk,Fisher_River,48.02956,-115.554145,NA,0.438289984,0.418184852,0.856474837,0.006381237,0.137143926
,BRAM_19_27,Bramlet_Lk,Fisher_River,48.02956,-115.554145,NA,0.452558315,0.41533716,0.867895475,0.005053306,0.127051219
,BRAM_19_28,Bramlet_Lk,Fisher_River,48.02956,-115.554145,NA,0.502579585,0.386280908,0.888860494,0.004715099,0.106424408
,BRAM_19_29,Bramlet_Lk,Fisher_River,48.02956,-115.554145,NA,0.452696566,0.39024241,0.842938976,0.004517207,0.152543817
,BRAM_19_30,Bramlet_Lk,Fisher_River,48.02956,-115.554145,NA,0.464531813,0.400330964,0.864862778,0.005470075,0.129667147
,,,,,,,,,,,
,LoGeig_17_01,Geiger_Lo,Fisher_River,48.0253,-115.50522,302,0.002103756,0.003940591,0.006044347,0.993955653,0
,LoGeig_17_02,Geiger_Lo,Fisher_River,48.0253,-115.50522,304,0.006285937,0.003790706,0.010076643,0.989923357,0
,LoGeig_17_03,Geiger_Lo,Fisher_River,48.0253,-115.50522,303,0.000603543,0.006676043,0.007279586,0.992720414,0
,LoGeig_17_04,Geiger_Lo,Fisher_River,48.0253,-115.50522,308,0.008319803,0.248533258,0.256853061,0.743146939,0
,LoGeig_17_05,Geiger_Lo,Fisher_River,48.0253,-115.50522,309,0.000333099,0.00726172,0.007594819,0.992405181,0
,LoGeig_17_06,Geiger_Lo,Fisher_River,48.0253,-115.50522,311,0.006543868,0.300929424,0.307473292,0.692526708,0
,LoGeig_17_07,Geiger_Lo,Fisher_River,48.0253,-115.50522,312,0.000435703,0.003908564,0.004344267,0.995655733,0
,LoGeig_17_08,Geiger_Lo,Fisher_River,48.0253,-115.50522,313,0.006612315,0.010979442,0.017591757,0.982408243,0
,LoGeig_17_09,Geiger_Lo,Fisher_River,48.0253,-115.50522,314,0.000496291,0.003302166,0.003798456,0.996201544,0
,LoGeig_17_10,Geiger_Lo,Fisher_River,48.0253,-115.50522,316,0.000289089,0.008102717,0.008391806,0.991608194,0
,LoGeig_17_11,Geiger_Lo,Fisher_River,48.0253,-115.50522,319,0.000709034,0.00328098,0.003990014,0.996009986,0
,LoGeig_17_12,Geiger_Lo,Fisher_River,48.0253,-115.50522,328,0.006283759,0.307221842,0.313505601,0.686494399,0
,LoGeig_17_13,Geiger_Lo,Fisher_River,48.0253,-115.50522,307,0.082877487,0.144363983,0.227241469,0.772758531,0
,LoGeig_17_14,Geiger_Lo,Fisher_River,48.0253,-115.50522,306,0,0,0,1,0
,LoGeig_17_15,Geiger_Lo,Fisher_River,48.0253,-115.50522,325,0.005044411,0.072638303,0.077682715,0.922317285,0
,LoGeig_17_16,Geiger_Lo_2,Fisher_River,48.0192,-115.51235,323,0.000628339,0.002249243,0.002877582,0.997122418,0
,LoGeig_17_17,Geiger_Lo_2,Fisher_River,48.0192,-115.51235,327,0.00046562,3.39E-03,0.00385674,0.99614326,0
,LoGeig_17_18,Geiger_Lo_2,Fisher_River,48.0192,-115.51235,317,0.000177027,0.003748717,0.003925745,0.996074255,0
,LoGeig_17_19,Geiger_Lo_2,Fisher_River,48.0192,-115.51235,329,0.002534102,0.003815556,0.006349658,0.993650342,0
,LoGeig_17_20,Geiger_Lo_2,Fisher_River,48.0192,-115.51235,322,6.55E-06,0.003390356,0.003396905,0.996603095,0
,LoGeig_17_21,Geiger_Lo_2,Fisher_River,48.0192,-115.51235,326,0.001274253,0.006093111,0.007367364,0.992632636,0
,LoGeig_17_22,Geiger_Lo_2,Fisher_River,48.0192,-115.51235,315,0.001873542,0.0050217,0.006895241,0.993104759,0
,LoGeig_17_23,Geiger_Lo_2,Fisher_River,48.0192,-115.51235,324,0.023819904,0.0257886,0.049608503,0.950391497,0
,LoGeig_17_24,Geiger_Lo_2,Fisher_River,48.0192,-115.51235,318,0.305922442,0.389112279,0.69503472,0.30496528,0
,LoGeig_17_25,Geiger_Lo_2,Fisher_River,48.0192,-115.51235,305,0,0.001599245,0.001599245,0.998400755,0
,LoGeig_17_26,Geiger_Lo_2,Fisher_River,48.0192,-115.51235,321,0.147768758,0.181565669,0.329334427,0.670665573,0
,LoGeig_17_27,Geiger_Lo_2,Fisher_River,48.0192,-115.51235,310,0.088111183,0.232634309,0.320745492,0.679254508,0
,LoGeig_17_28,Geiger_Lo_2,Fisher_River,48.0192,-115.51235,330,0.000835917,0.004203797,0.005039714,0.994960286,0
,LoGeig_17_29,Geiger_Lo_2,Fisher_River,48.0192,-115.51235,301,0.000433758,0.004740491,0.005174249,0.994825751,0
,LoGeig_17_30,Geiger_Lo_2,Fisher_River,48.0192,-115.51235,320,0.000783073,0.004193596,0.004976668,0.995023332,0
,,,,,,,,,,,
,GeigerLo_22_01,Geiger_Lk_Lo,Fisher_River,48.01487,-115.53818,245,0.412645027,0.565680833,0.978325859,0.021621358,5.28E-05
,GeigerLo_22_02,Geiger_Lk_Lo,Fisher_River,48.01487,-115.53818,200,0.475336592,0.470252073,0.945588665,0.054098437,0.000312898
,GeigerLo_22_03,Geiger_Lk_Lo,Fisher_River,48.01487,-115.53818,248,0.444207084,5.06E-01,0.950322528,0.04927844,0.000399032
,GeigerLo_22_04,Geiger_Lk_Lo,Fisher_River,48.01487,-115.53818,210,0.400082023,0.542335475,0.942417497,0.057259207,0.000323296
,GeigerLo_22_05,Geiger_Lk_Lo,Fisher_River,48.01487,-115.53818,233,0.457753819,4.86E-01,0.943332488,0.056667512,0
,GeigerLo_22_06,Geiger_Lk_Lo,Fisher_River,48.01487,-115.53818,234,0.436774394,0.510750953,0.947525347,0.052474653,0
,GeigerLo_22_07,Geiger_Lk_Lo,Fisher_River,48.01487,-115.53818,136,0.436875438,0.4932798,0.930155238,0.069844762,0
,GeigerLo_22_08,Geiger_Lk_Lo,Fisher_River,48.01487,-115.53818,210,0.418848985,0.548830446,0.96767943,0.031474696,0.000845874
,GeigerLo_22_09,Geiger_Lk_Lo,Fisher_River,48.01487,-115.53818,221,0.401029997,0.553994655,0.955024653,0.044975347,0
,GeigerLo_22_10,Geiger_Lk_Lo,Fisher_River,48.01487,-115.53818,217,0.427814953,0.500072984,0.927887936,0.071838745,0.000273319
,GeigerLo_22_11,Geiger_Lk_Lo,Fisher_River,48.01487,-115.53818,257,0.451356414,0.520325833,0.971682248,0.028317752,0
,GeigerLo_22_12,Geiger_Lk_Lo,Fisher_River,48.01487,-115.53818,165,0.39183616,0.52149904,0.9133352,0.086382083,0.000282717
,GeigerLo_22_13,Geiger_Lk_Lo,Fisher_River,48.01487,-115.53818,245,0.424685148,0.518462864,0.943148012,0.056851988,0
,GeigerLo_22_14,Geiger_Lk_Lo,Fisher_River,48.01487,-115.53818,221,0.44081231,0.525520739,0.966333048,0.032659746,0.001007205
,GeigerLo_22_15,Geiger_Lk_Lo,Fisher_River,48.01487,-115.53818,215,0.444682487,0.512971513,0.957654,0.042346,0
,GeigerLo_22_16,Geiger_Lk_Lo,Fisher_River,48.01487,-115.53818,270,0.505272353,0.437429775,0.942702128,0.057297872,0
,GeigerLo_22_17,Geiger_Lk_Lo,Fisher_River,48.01487,-115.53818,275,0.446671054,0.522517835,0.96918889,0.03081111,0
,GeigerLo_22_18,Geiger_Lk_Lo,Fisher_River,48.01487,-115.53818,170,0.384659198,0.539145627,0.923804825,0.076195175,0
,GeigerLo_22_19,Geiger_Lk_Lo,Fisher_River,48.01487,-115.53818,256,0.454922667,0.50314793,0.958070597,0.041929371,3.20E-08
,GeigerLo_22_20,Geiger_Lk_Lo,Fisher_River,48.01487,-115.53818,263,0.450027666,0.463432173,0.913459839,0.085847463,0.000692698
,GeigerLo_22_21,Geiger_Lk_Lo,Fisher_River,48.01487,-115.53818,188,0.442019672,0.509338185,0.951357857,0.048642143,0
,GeigerLo_22_22,Geiger_Lk_Lo,Fisher_River,48.01487,-115.53818,199,0.451219454,0.521783473,0.973002927,0.026997073,0
,GeigerLo_22_23,Geiger_Lk_Lo,Fisher_River,48.01487,-115.53818,185,0.432913842,0.503492767,0.936406609,0.063278356,0.000315035
,GeigerLo_22_24,Geiger_Lk_Lo,Fisher_River,48.01487,-115.53818,120,0.461037219,0.515420701,0.97645792,0.023478813,6.33E-05
,GeigerLo_22_25,Geiger_Lk_Lo,Fisher_River,48.01487,-115.53818,170,0.425935862,0.495044976,0.920980838,0.079019162,0
,GeigerLo_22_26,Geiger_Lk_Lo,Fisher_River,48.01487,-115.53818,148,0.427855744,0.543092241,0.970947985,0.028577391,0.000474624
,GeigerLo_22_27,Geiger_Lk_Lo,Fisher_River,48.01487,-115.53818,215,0.436524075,0.506334826,0.942858901,0.057141099,0
,GeigerLo_22_29,Geiger_Lk_Lo,Fisher_River,48.01487,-115.53818,182,0.385299694,0.542177332,0.927477026,0.072522974,0
,,,,,,,,,,,
,GeigerUp_22_01,Geiger_Lk_Up,Fisher_River,48.015081,-115.553544,286,0.465774963,0.52460035,0.990375313,0.009624687,0
,GeigerUp_22_02,Geiger_Lk_Up,Fisher_River,48.015081,-115.553544,270,0.445227504,0.550329941,0.995557445,0.004442555,0
,GeigerUp_22_03,Geiger_Lk_Up,Fisher_River,48.015081,-115.553544,218,0.41580769,0.575992226,0.991799916,0.008148658,5.14E-05
,GeigerUp_22_04,Geiger_Lk_Up,Fisher_River,48.015081,-115.553544,277,0.432941804,0.556500132,0.989441936,0.010558064,0
,GeigerUp_22_05,Geiger_Lk_Up,Fisher_River,48.015081,-115.553544,233,0.391247907,0.600239563,0.99148747,0.00851253,0
,GeigerUp_22_06,Geiger_Lk_Up,Fisher_River,48.015081,-115.553544,294,0.443285486,0.544321249,0.987606736,0.012393264,0
,GeigerUp_22_08,Geiger_Lk_Up,Fisher_River,48.015081,-115.553544,194,0.453196425,0.531748022,0.984944447,0.015055553,0
,GeigerUp_22_09,Geiger_Lk_Up,Fisher_River,48.015081,-115.553544,287,0.466900691,0.519799759,0.98670045,0.01329955,0
,GeigerUp_22_10,Geiger_Lk_Up,Fisher_River,48.015081,-115.553544,260,0.451151628,0.541083179,0.992234806,0.007765194,0
,GeigerUp_22_11,Geiger_Lk_Up,Fisher_River,48.015081,-115.553544,256,0.455966764,0.537787737,0.993754501,0.006245499,0
,GeigerUp_22_12,Geiger_Lk_Up,Fisher_River,48.015081,-115.553544,239,0.440272674,0.55629508,0.996567754,0.003432246,0
,GeigerUp_22_13,Geiger_Lk_Up,Fisher_River,48.015081,-115.553544,247,0.414512353,0.575799891,0.990312244,0.009504243,0.000183513
,GeigerUp_22_14,Geiger_Lk_Up,Fisher_River,48.015081,-115.553544,277,0.481154381,0.512644198,0.993798579,0.006110639,9.08E-05
,GeigerUp_22_15,Geiger_Lk_Up,Fisher_River,48.015081,-115.553544,174,0.415363552,0.573073012,0.988436565,0.011462102,1.01E-04
,GeigerUp_22_16,Geiger_Lk_Up,Fisher_River,48.015081,-115.553544,205,0.447094127,0.53867346,0.985767587,0.014230323,2.09E-06
,GeigerUp_22_17,Geiger_Lk_Up,Fisher_River,48.015081,-115.553544,247,0.410010475,0.575949408,0.985959883,0.013985092,5.50E-05
,GeigerUp_22_18,Geiger_Lk_Up,Fisher_River,48.015081,-115.553544,266,0.474918302,0.515332614,0.990250916,0.009749084,0
,GeigerUp_22_19,Geiger_Lk_Up,Fisher_River,48.015081,-115.553544,173,0.407352482,0.585001548,0.99235403,0.007586263,5.97E-05
,GeigerUp_22_20,Geiger_Lk_Up,Fisher_River,48.015081,-115.553544,266,0.449988108,0.540607579,0.990595687,0.009404313,0
,GeigerUp_22_21,Geiger_Lk_Up,Fisher_River,48.015081,-115.553544,256,0.407759916,0.570977661,0.978737578,0.021111797,0.000150626
,GeigerUp_22_22,Geiger_Lk_Up,Fisher_River,48.015081,-115.553544,275,0.439300989,0.545027161,0.98432815,0.0155814,9.05E-05
,GeigerUp_22_23,Geiger_Lk_Up,Fisher_River,48.015081,-115.553544,322,0.448109249,0.541691937,0.989801186,0.010198814,0.00E+00
,GeigerUp_22_24,Geiger_Lk_Up,Fisher_River,48.015081,-115.553544,278,0.435549222,0.558477205,0.994026427,0.005973573,0
,GeigerUp_22_25,Geiger_Lk_Up,Fisher_River,48.015081,-115.553544,133,0.391072934,0.599556266,0.9906292,0.0093708,0
,GeigerUp_22_26,Geiger_Lk_Up,Fisher_River,48.015081,-115.553544,286,0.459441199,0.52888944,0.988330639,0.011652242,1.71E-05
,GeigerUp_22_27,Geiger_Lk_Up,Fisher_River,48.015081,-115.553544,255,0.408002308,0.578612435,0.986614743,0.013385257,0
,GeigerUp_22_28,Geiger_Lk_Up,Fisher_River,48.015081,-115.553544,234,0.411149397,0.570120738,0.981270135,0.018729865,0
,GeigerUp_22_29,Geiger_Lk_Up,Fisher_River,48.015081,-115.553544,230,0.441180611,0.554129987,0.995310598,0.004555295,0.000134108
,GeigerUp_22_30,Geiger_Lk_Up,Fisher_River,48.015081,-115.553544,242,0.409472227,0.58118407,0.990656297,0.009343703,0
,,,,,,,,,,,
,FisherSilver_11_102,Fisher_Silver_Butte,Fisher_River,48.02857,-115.35633,NA,0.098825219,0.897092097,0.995917316,0.003961775,0.000120909
,FisherSilver_11_104,Fisher_Silver_Butte,Fisher_River,48.02857,-115.35633,NA,0.083641126,0.91201843,0.995659556,0.004340444,0
,FisherSilver_11_105,Fisher_Silver_Butte,Fisher_River,48.02857,-115.35633,NA,0.063562597,0.931075223,0.994637819,0.003751623,0.001610558
,FisherSilver_11_116,Fisher_Silver_Butte,Fisher_River,48.02857,-115.35633,NA,0.727412252,0.266299304,0.993711557,0.006288443,0
,FisherSilver_11_117,Fisher_Silver_Butte,Fisher_River,48.02857,-115.35633,NA,0.07458795,0.921950092,0.996538042,0.003461958,0
,,,,,,,,,,,
,Porc_17_01,Porcupine_Fisher,Fisher_River,48.00353,-115.39635,NA,0.090789937,0.063186868,0.153976805,0.846023195,0
,Porc_17_02,Porcupine_Fisher,Fisher_River,48.00353,-115.39635,NA,0.000637352,0.022597191,0.023234544,0.976765456,0
,Porc_17_03,Porcupine_Fisher,Fisher_River,48.00353,-115.39635,NA,0.0002505,0.012917631,0.013168131,0.986831869,0
,Porc_17_04,Porcupine_Fisher,Fisher_River,48.00353,-115.39635,NA,0.078684023,0.050042448,0.128726471,0.871273529,0
,Porc_17_05,Porcupine_Fisher,Fisher_River,48.00353,-115.39635,NA,0.000953396,0.019353349,0.020306745,0.979693255,0
,Porc_17_06,Porcupine_Fisher,Fisher_River,48.00353,-115.39635,NA,4.75E-05,0.017770818,0.017818327,0.982181673,0
,Porc_17_07,Porcupine_Fisher,Fisher_River,48.00353,-115.39635,NA,9.08E-05,0.013681408,0.013772244,0.986227756,0
,Porc_17_08,Porcupine_Fisher,Fisher_River,48.00353,-115.39635,NA,0.127873605,0.054149559,0.182023163,0.817976837,0
,Porc_17_09,Porcupine_Fisher,Fisher_River,48.00353,-115.39635,NA,0.000292698,0.011264742,0.01155744,9.88E-01,0
,Porc_17_10,Porcupine_Fisher,Fisher_River,48.00353,-115.39635,NA,0.000238487,0.007568767,0.007807255,0.992192745,0
,Porc_17_11,Porcupine_Fisher,Fisher_River,48.00353,-115.39635,NA,0.001008287,0.010176304,0.011184591,0.988815409,0
,Porc_17_12,Porcupine_Fisher,Fisher_River,48.00353,-115.39635,NA,0.106586693,0.061000156,0.167586849,0.832413151,0
,Porc_17_13,Porcupine_Fisher,Fisher_River,48.00353,-115.39635,NA,0.000841085,0.012537597,0.013378682,0.986621318,0
,Porc_17_14,Porcupine_Fisher,Fisher_River,48.00353,-115.39635,NA,0.028493673,0.101142683,0.129636357,8.70E-01,0
,Porc_17_15,Porcupine_Fisher,Fisher_River,48.00353,-115.39635,NA,0.027802803,0.127190544,0.154993347,0.845006653,0
,Porc_17_16,Porcupine_Fisher,Fisher_River,48.00902,-115.40959,NA,8.47E-05,0.021548044,0.021632792,0.978367208,0
,Porc_17_17,Porcupine_Fisher,Fisher_River,48.00902,-115.40959,NA,0.00051228,0.020355114,0.020867394,9.79E-01,0
,Porc_17_18,Porcupine_Fisher,Fisher_River,48.00902,-115.40959,NA,0.000169076,0.02042727,0.020596346,9.79E-01,0
,Porc_17_19,Porcupine_Fisher,Fisher_River,48.00902,-115.40959,NA,4.22E-05,0.005974825,0.006017036,0.993982964,0
,Porc_17_20,Porcupine_Fisher,Fisher_River,48.00902,-115.40959,NA,6.91E-05,0.02836425,0.028433347,9.72E-01,0
,Porc_17_21,Porcupine_Fisher,Fisher_River,48.00902,-115.40959,NA,0.000212004,0.022396608,0.022608613,9.77E-01,0
,Porc_17_22,Porcupine_Fisher,Fisher_River,48.00902,-115.40959,NA,0.000661269,0.018728054,0.019389323,0.980610677,0
,Porc_17_23,Porcupine_Fisher,Fisher_River,48.00902,-115.40959,NA,0.000465315,0.014282033,0.014747348,0.985252652,0
,Porc_17_24,Porcupine_Fisher,Fisher_River,48.00902,-115.40959,NA,0.001011585,0.007176255,0.00818784,0.99181216,0
,Porc_17_25,Porcupine_Fisher,Fisher_River,48.00902,-115.40959,NA,0.000736098,0.024514513,0.025250611,0.974749389,0
,Porc_17_26,Porcupine_Fisher,Fisher_River,48.00902,-115.40959,NA,0.000524147,0.035179963,0.035704111,0.964295889,0
,Porc_17_27,Porcupine_Fisher,Fisher_River,48.00902,-115.40959,NA,0.000674504,0.015357655,0.016032159,0.983967841,0
,Porc_17_28,Porcupine_Fisher,Fisher_River,48.00902,-115.40959,NA,0.000320929,0.01130283,0.011623759,0.988376241,0
,Porc_17_29,Porcupine_Fisher,Fisher_River,48.00902,-115.40959,NA,0.000386256,0.026736481,0.027122737,0.972877263,0
,Porc_17_30,Porcupine_Fisher,Fisher_River,48.00902,-115.40959,NA,0.001048273,0.026296378,0.027344651,9.73E-01,0
,,,,,,,,,,,
,Iron_17_031,Iron,Fisher_River,47.978518,-115.484204,NA,0.014272728,0.021196059,0.035468787,0.964531213,0
,Iron_17_032,Iron,Fisher_River,47.978519,-115.484205,NA,7.27E-07,0.001355135,0.001355862,0.998644138,0
,Iron_17_033,Iron,Fisher_River,47.97852,-115.484206,NA,0.000245711,0.001424479,0.00167019,0.99832981,0
,Iron_17_034,Iron,Fisher_River,47.978521,-115.484207,NA,0.000325897,0.003122361,0.003448258,0.996551742,0
,Iron_17_036,Iron,Fisher_River,47.978523,-115.484209,NA,0,0.00218188,0.00218188,0.99781812,0
,Iron_17_037,Iron,Fisher_River,47.978524,-115.48421,NA,0,0.009413938,0.009413938,0.990586062,0
,Iron_17_038,Iron,Fisher_River,47.978525,-115.484211,NA,0.091356943,0.201022672,0.292379616,0.707620384,0
,Iron_17_039,Iron,Fisher_River,47.978526,-115.484212,NA,0.000178533,0.000835993,0.001014526,0.998985474,0
,Iron_17_040,Iron,Fisher_River,47.978527,-115.484213,NA,0,0.000346934,0.000346934,0.999653066,0
,Iron_17_042,Iron,Fisher_River,47.978529,-115.484215,NA,0.000231822,0.001061286,0.001293108,0.998706892,0
,Iron_17_043,Iron,Fisher_River,47.97853,-115.484216,NA,0.002114487,0.001309868,0.003424355,0.996575645,0
,Iron_17_044,Iron,Fisher_River,47.978531,-115.484217,NA,7.69E-08,0.002799846,0.002799922,0.997200078,0
,Iron_17_045,Iron,Fisher_River,47.978532,-115.484218,NA,0.000895335,0.000839137,0.001734472,0.998265528,0
,Iron_17_046,Iron,Fisher_River,47.978533,-115.484219,NA,0,0,0,1,0
,Iron_17_047,Iron,Fisher_River,47.978534,-115.48422,NA,0.000168929,0.000625842,0.000794771,0.999205229,0
,Iron_17_048,Iron,Fisher_River,47.978535,-115.484221,NA,0,5.76E-05,5.76E-05,0.999942435,0
,Iron_17_049,Iron,Fisher_River,47.978536,-115.484222,NA,8.54E-06,0.002034119,0.002042661,0.997957339,0
,Iron_17_050,Iron,Fisher_River,47.978537,-115.484223,NA,8.89E-05,0.000744211,0.000833102,0.999166898,0
,Iron_17_051,Iron,Fisher_River,47.978538,-115.484224,NA,0.001064315,0.000588215,0.001652531,0.998347469,0
,Iron_17_052,Iron,Fisher_River,47.978539,-115.484225,NA,0,0.002022044,0.002022044,0.997977956,0
,Iron_17_053,Iron,Fisher_River,47.97854,-115.484226,NA,0.000367474,0.00250861,0.002876084,0.997123916,0
,Iron_17_054,Iron,Fisher_River,47.978541,-115.484227,NA,0,0.000430453,0.000430453,0.999569547,0
,Iron_17_055,Iron,Fisher_River,47.978542,-115.484228,NA,0.000147322,0.003178158,0.00332548,0.99667452,0
,Iron_17_056,Iron,Fisher_River,47.978543,-115.484229,NA,0.000298644,0.003017335,0.003315979,0.996684021,0
,Iron_17_057,Iron,Fisher_River,47.978544,-115.48423,NA,0,0,0,1,0
,Iron_17_058,Iron,Fisher_River,47.978545,-115.484231,NA,0.0002451,0.002678221,0.002923321,0.997076679,0
,Iron_17_059,Iron,Fisher_River,47.978546,-115.484232,NA,0.000875898,0.000513261,0.00138916,0.99861084,0
,Iron_17_060,Iron,Fisher_River,47.978547,-115.484233,NA,0.000245737,0.001839216,0.002084953,0.997915047,0
,,,,,,,,,,,
,Baree_17_121,Lo_Baree,Fisher_River,47.953882,-115.510098,NA,0.016675922,0.00156705,0.018242971,0.948326697,0.033430332
,Baree_17_122,Lo_Baree,Fisher_River,47.953882,-115.510098,NA,0.013218279,0.004219605,0.017437884,0.936925914,0.045636202
,Baree_17_123,Lo_Baree,Fisher_River,47.953882,-115.510098,NA,0.023381624,0.000348814,0.023730438,0.965584648,0.010684913
,Baree_17_124,Lo_Baree,Fisher_River,47.953882,-115.510098,NA,0.023824504,0.001403165,0.025227669,0.923254683,0.051517648
,Baree_17_125,Lo_Baree,Fisher_River,47.953882,-115.510098,NA,0.028747073,0.002010347,0.03075742,0.927846066,0.041396515
,Baree_17_126,Lo_Baree,Fisher_River,47.953882,-115.510098,NA,0,0.000688315,0.000688315,0.999311685,0
,Baree_17_128,Lo_Baree,Fisher_River,47.953882,-115.510098,NA,0.01143659,0.001030896,0.012467486,0.969867677,0.017664838
,Baree_17_129,Lo_Baree,Fisher_River,47.953882,-115.510098,NA,0.000475794,0.000238525,0.000714319,0.996518658,0.002767023
,Baree_17_130,Lo_Baree,Fisher_River,47.953882,-115.510098,NA,0.0168719,0.00152757,0.018399471,0.955174367,0.026426162
,Baree_17_131,Lo_Baree,Fisher_River,47.953882,-115.510098,NA,0.031267867,0.000896575,0.032164442,0.945246702,0.022588856
,Baree_17_132,Lo_Baree,Fisher_River,47.953882,-115.510098,NA,0.02852312,0.000969267,0.029492387,0.938703202,0.031804411
,Baree_17_133,Lo_Baree,Fisher_River,47.953882,-115.510098,NA,0.004756459,0.002671622,0.007428081,0.974281485,0.018290435
,Baree_17_134,Lo_Baree,Fisher_River,47.953882,-115.510098,NA,0.005876402,0.000816435,0.006692837,0.981885155,0.011422007
,Baree_17_135,Lo_Baree,Fisher_River,47.953882,-115.510098,NA,4.37E-05,0.000880813,0.000924542,0.998635546,0.000439912
,Baree_17_136,Lo_Baree,Fisher_River,47.953882,-115.510098,NA,0.005068238,0.001596303,0.006664541,0.986029251,0.007306209
,Baree_17_137,Lo_Baree,Fisher_River,47.953882,-115.510098,NA,0.015983993,0.003251043,0.019235036,0.971246253,0.009518711
,Baree_17_138,Lo_Baree,Fisher_River,47.953882,-115.510098,NA,0.053901522,0.001809732,0.055711255,0.923228318,0.021060428
,Baree_17_139,Lo_Baree,Fisher_River,47.953882,-115.510098,NA,0.011125647,0.000995402,0.012121049,0.956166018,0.031712933
,Baree_17_140,Lo_Baree,Fisher_River,47.953882,-115.510098,NA,4.63E-06,0.004637169,0.004641799,0.995358201,0
,Baree_17_141,Lo_Baree,Fisher_River,47.953882,-115.510098,NA,0.030370638,0.001242539,0.031613176,0.934673572,0.033713252
,Baree_17_142,Lo_Baree,Fisher_River,47.953882,-115.510098,NA,0.017133638,0.000939165,0.018072803,0.977077493,0.004849704
,Baree_17_143,Lo_Baree,Fisher_River,47.953882,-115.510098,NA,0.005691418,0.000787661,0.00647908,0.985207269,0.008313652
,Baree_17_144,Lo_Baree,Fisher_River,47.953882,-115.510098,NA,0.002696267,0.00026906,0.002965327,0.977567955,0.019466718
,Baree_17_145,Lo_Baree,Fisher_River,47.953882,-115.510098,NA,0.002122882,0.000147207,0.00227009,0.995373061,0.002356849
,Baree_17_146,Lo_Baree,Fisher_River,47.953882,-115.510098,NA,0,0.005861599,0.005861599,0.994138401,0
,Baree_17_147,Lo_Baree,Fisher_River,47.953882,-115.510098,NA,0.021082036,0.001344621,0.022426657,0.917771227,0.059802116
,Baree_17_149,Lo_Baree,Fisher_River,47.953882,-115.510098,NA,0.000468512,0.002696347,0.003164859,0.995702894,0.001132248
,Baree_17_150,Lo_Baree,Fisher_River,47.953882,-115.510098,NA,0.006863481,0.000271726,0.007135206,0.980772202,0.012092592
,,,,,,,,,,,
,Silverbow_23_061,Silverbow,Fisher_River,47.923044,-115.490408,195,0.00043257,0.007426771,0.007859341,0.992140659,0
,Silverbow_23_062,Silverbow,Fisher_River,47.923044,-115.490408,196,3.14E-08,0.006053034,0.006053066,0.993946934,0
,Silverbow_23_063,Silverbow,Fisher_River,47.923044,-115.490408,216,0,0.004803057,0.004803057,0.995196943,0
,Silverbow_23_064,Silverbow,Fisher_River,47.923044,-115.490408,174,0.00024543,4.33E-03,0.004574941,0.995425059,0
,Silverbow_23_065,Silverbow,Fisher_River,47.923044,-115.490408,158,0,0.003623491,0.003623491,0.996376509,0
,Silverbow_23_066,Silverbow,Fisher_River,47.923044,-115.490408,163,2.88E-08,3.26E-03,0.003262116,0.996737884,0
,Silverbow_23_067,Silverbow,Fisher_River,47.923044,-115.490408,91,0,0.002696119,0.002696119,0.997303881,0
,Silverbow_23_068,Silverbow,Fisher_River,47.923044,-115.490408,125,0.006296857,0.004588113,0.01088497,0.98911503,0
,Silverbow_23_069,Silverbow,Fisher_River,47.923044,-115.490408,138,0.000237719,4.36E-03,0.004599026,0.995400974,0
