Sample_ID	pCRT	pIRT	pRBT	pWCT	pYCT
Lap_23_493	0	0	0	0.999777481	0
Lap_23_494	0	0	0	0.999611122	0
Lap_23_495	0	0	0.000296334	0.999441653	0
Lap_23_496	0	0	0.000323468	0.999289142	0
Lap_23_497	0	0	0	1	0
Lap_23_498	0	0	0.000162298	1.00E+00	0
Lap_23_499	0	0	0.000162311	0.999197289	0
Lap_23_500	0	0	0.000229505	0.999191919	7.8064E-05
Lap_23_502	0	0	0	1	0
Lap_23_503	0	0	0	1.00E+00	0
Lap_23_504	0	0	0	1	0
Lap_23_505	0	0	0	0.999821588	0
Lap_23_506	0	0	0	0.999822475	0
Lap_23_507	0	0	0.000121497	1.00E+00	0
Lap_23_508	0	0	0	0.999733759	0
Lap_23_509	0	0	0	1	0
Lap_23_510	0	0	0	1.00E+00	0
Lap_23_NA	0	0	0.000529402	0.999551409	0
LCherry_17_211	0	0.982905983	0.989780781	0.012080779	0.000137779
LCherry_17_212	0	0.961206897	0.967849224	0.030684574	0.000281532
LCherry_17_213	0.010204082	0.974358974	0.986583633	0.01466007	0
LCherry_17_214	0	0.982300885	0.987137862	0.017863653	0.000208768
LCherry_17_215	0	0.982905983	0.977577193	0.022044268	6.80365E-05
LCherry_17_216	0	0.99137931	0.990636394	0.007454545	0.000138562
LCherry_17_217	0	0.948275862	0.974510942	0.026382593	0
LCherry_17_218	0	0.978448276	0.98323058	0.019255108	0.000137155
LCherry_17_219	0	0.981981982	0.992703017	0.010300177	0.000150015
LCherry_17_220	0	0.995535714	0.981405876	0.014568765	0.000221533
LCherry_17_221	0	0.969298246	0.992417337	0.009444243	0.00020816
LCherry_17_222	0	0.949152542	0.976282156	0.02246286	0.000136351
LCherry_17_223	0	0.982758621	0.98114842	0.017650253	0.000206072
LCherry_17_224	0	0.978632479	0.992581359	0.011567432	0
LCherry_17_225	0	0.991525424	0.992389092	0.006428571	6.81013E-05
LCherry_17_226	0	0.973913043	0.981634828	0.02040266	6.83527E-05
LCherry_17_227	0	0.995614035	0.991389351	0.008559461	0.000139334
LCherry_17_228	0	0.986956522	0.991467153	0.011058738	0.000276281
LCherry_17_229	0	0.982300885	0.991345985	0.008859784	0.000219716
LCherry_17_231	0	0.965811966	0.969333443	0.029998204	0.000272628
LCherry_17_232	0	0.974358974	0.992503073	0.011571582	0
LCherry_17_233	0	0.990825688	0.993207675	0.008080996	7.08115E-05
LCherry_17_234	0	0.995454545	0.99188676	0.008810155	7.23798E-05
LCherry_17_235	0	0.983870968	0.992894943	0.006228522	0
LCherry_17_236	0	0.995535714	0.987065749	0.013299326	6.94155E-05
LCherry_17_237	0	0.99137931	0.997091594	0.004766187	0
LCherry_17_238	0	0.974137931	0.985007869	0.014256991	6.91659E-05
Leigh_04_212	0	0	4.0843E-05	0.000361206	1
LibbyBBC_11_322	0.488372093	0.284210526	0.995876957	0.001824078	0.001764886
LibbyBBC_11_324	0.54	0.241071429	0.98724185	0.010200262	0.001408054
LibbyBBC_11_325	0.418604651	0.41011236	0.994081711	0.007052632	0.001039335
LibbyBBC_11_328	0.670454545	0.237623762	0.973622782	0.014552162	0.004632489
LibbyBBC_11_329	0.731707317	0.3	0.988004257	0.007516409	0.003215951
LibbyBBC_11_330	0.621621622	0.273809524	0.980080313	0.012041284	0.002892707
LibbyBBC_11_331	0.593023256	0.4	0.99210939	0.004801397	0.000825627
LibbyBBC_11_332	0.739130435	0.3	0.986511836	0.014249214	0.000889021
LibbyBBC_11_333	0.420454545	0.456989247	0.989751582	0.007324118	0.001492537
LibbyBBC_11_334	0.402439024	0.574074074	0.987726167	0.008286648	0.00151138
LibbyBBC_11_343	0.833333333	0.174311927	0.989550124	0.006688639	0.003087781
LibbyBBC_11_346	0.744186047	0.279569892	0.994939368	0.003757829	0.000957702
LibbyBBC_11_347	0.647058824	0.299145299	0.984304359	0.009402346	0.003930376
LK_2009_12_17_600	0.010204082	0.939655172	0.999755282	0.000269493	6.87191E-05
LK_2016_01_18_572	0.114583333	0.866071429	0.999171568	9.11577E-05	0.000350976
LK_2016_01_18_673	0.205882353	0.827586207	0.999313409	0.000888415	0.000270856
LK_BT_07_161	0.16	0.854700855	0.998258827	0.001154324	0.000474963
LKFD_16_001	0.156862745	0.876068376	0.999475299	0.000619798	0.000202812
LKFD_16_002	0.176470588	0.870689655	0.998626263	0.000799716	0.00013552
LKFD_16_003	0.3	0.704347826	0.998788662	0.00026591	0.000406449
LKFD_16_004	0.156862745	0.90625	0.999475002	0.000709346	0.000270673
LKFD_16_005	0.137254902	0.868644068	0.99870728	0.001243781	0.000270966
LKFD_16_006	0.019607843	0.951754386	0.99991895	0.000711364	6.78979E-05
LKFD_16_007	0.019607843	0.948717949	0.999756928	0.000266619	0.000203804
LKFD_16_008	0.156862745	0.857758621	0.99967648	8.88889E-05	0.000135796
LKFD_16_009	0.264705882	0.842105263	0.998340937	0.001364877	0.000277469
LKFD_16_010	0.244897959	0.881355932	0.999272668	0.000354673	0.00027115
LKFD_16_011	0.091836735	0.837606838	0.994988684	0.004889758	0.000339489
LKFD_16_012	0.159574468	0.865740741	0.999463652	9.02527E-05	0.000208044
LKFD_16_013	0.049019608	0.926086957	0.999676506	0.000708968	0.000135501
LKFD_16_014	0.197916667	0.792035398	0.999547623	0.000541712	0.000275672
LKFD_16_015	0.088235294	0.931623932	0.99967682	0.00053286	0.000203142
LKFD_16_016	0.088235294	0.905982906	0.998503357	0.000976909	0.000270929
LKFD_16_017	0.117647059	0.915178571	0.999352698	0.000356125	0.00013587
LKFD_16_018	0.274509804	0.913793103	0.999514838	0.000177368	0.0001353
LKFD_16_019	0.12745098	0.905172414	0.999312798	0.001331913	0.000135556
LKFD_16_020	0.117647059	0.909482759	0.999514485	0.000177525	0.00020328
LKFD_16_021	0.23	0.867521368	0.998259391	0.001953472	0.000203528
LKFD_16_022	0.166666667	0.844827586	0.997941722	0.002038284	0.000270893
LKFD_16_023	0.12745098	0.839622642	0.989535076	0.009894699	0.000764526
LKFD_17_01	0.081632653	0.858974359	0.999595862	8.87942E-05	0.000338158
LKFD_17_02	0.24	0.837606838	0.997858932	0.00203973	0.00027049
LKFD_17_03	0.163265306	0.782608696	0.99321267	0.007185947	0.000338799
LKFD_17_04	0.098039216	0.867521368	0.99935296	0.000177462	6.76956E-05
LKFD_17_05	0.009803922	0.978632479	0.999593231	0.00062567	0.000136444
LKFD_17_06	0.117647059	0.902654867	0.999504132	9.07112E-05	0.000416667
LKFD_17_07	0.21	0.771551724	0.998343568	0.000797872	0.000203004
LKFD_17_08	0.03	0.952991453	0.999918653	0.000714541	0
LKFD_17_09	0.117647059	0.840517241	0.999151104	0.001152891	0
LKFD_17_10	0.156862745	0.841880342	0.998182406	0.001507894	0.000270673
LKFD_17_11	0.12745098	0.862068966	0.999027631	0.001246661	0.000340229
LKFD_18_02	0.051020408	0.954954955	0.99966747	0	0.00028169
LKFD_18_03	0.134146341	0.828282828	0.999219539	0.000100929	0
LKFD_18_04	0.12745098	0.879464286	0.999303107	0.000541614	6.91181E-05
LKFD_18_05	0.049019608	0.943478261	0.999959455	0.000355682	0.000135999
LKFD_18_09	0.019607843	0.926086957	0.999625062	0.000366972	7.04225E-05
LKFD_18_11	0.083333333	0.87654321	0.999381258	0.000247097	0.000195351
LKFD_19_02	0.02	0.946902655	0.999587254	0.00100091	0.000139063
LKFD_19_03	0.009803922	0.935897436	0.999108662	0.001160093	0
LKFD_19_05	0.029411765	0.960526316	0.999708212	0.000552486	0.000141283
LKFD_19_06	0.049019608	0.901709402	0.998543218	0.00062167	0.000746167
LKFD_19_07	0.039215686	0.951754386	0.999835147	0	0.000139431
LKFD_19_08	0.06	0.969026549	0.998942574	0.001071237	6.83247E-05
LKFD_19_09	0.042553191	0.958333333	0.999824145	0.000587659	0.000224585
LKFD_19_10	0.22	0.779279279	0.998756734	0.000904159	0.000347367
LKFD_19_11	0.05	0.939130435	0.999329365	9.19963E-05	0
LKFD_19_12	0.032608696	0.891509434	0.999479212	9.60615E-05	0.000221043
LKFD_19_13	0.049019608	0.882608696	0.999471674	0.000802425	0.000204666
LKFD_19_14	0.019607843	0.957264957	0.999836668	0.000447227	6.86248E-05
LKFD_20_01	0.07	0.888888889	0.999513619	0.000178221	0.000204109
LKFD_20_02	0.029411765	0.957627119	0.999676846	0.000532198	6.76956E-05
LKFD_20_06	0.05	0.946902655	0.999833389	9.10747E-05	7.02149E-05
LKFD_22_01	0.18	0.82300885	0.998773508	0.001527403	0.000206299
LKFD_22_05	0.01	0.965811966	0.999715077	8.93655E-05	0
LKFD_22_07	0.158536585	0.890804598	0.99985284	0.000217865	0.000340426
LKFD_22_08	0.039215686	0.949152542	0.999514052	0.000355556	0.000271776
LKFD_22_09	0.072916667	0.943478261	0.999207078	0.001097293	7.01361E-05
LKFD_22_10	0.12745098	0.745283019	0.999072278	0.000462877	0.000143225
LKFD_22_11	0.04	0.934782609	0.999548662	0.000989031	0.000139179
LKFD_22_12	0.18627451	0.758928571	0.997635356	0.002507163	0.000205959
LKFD_22_14_1	0.14	0.866071429	0.999173622	0.001536237	0.000139121
LKFD_22_14	0.14	0.856521739	0.998967795	0.001356729	0.00013947
LLRB_14_01	0.42	0.580357143	0.993747943	0.006316549	0.000759878
LLRB_14_02	0.409090909	0.572164948	0.995119549	0.005234051	0.000690502
LLRB_14_03	0.44	0.491304348	0.992132725	0.00698049	0.001162473
LLRB_14_04	0.333333333	0.617117117	0.994225955	0.003637977	0.001152386
LLRB_14_05	0.238636364	0.752212389	0.991121872	0.008695652	0.000608108
LLRB_14_06	0.32	0.604545455	0.990117456	0.008349618	0.000812678
LoGeig_17_01	0	0	0.004559271	0.994938539	0
LoGeig_17_02	0	0	0.007512885	0.989005736	0
LoGeig_17_03	0	0	0.003600169	0.993907012	0
LoGeig_17_04	0.010416667	0.289719626	0.256355377	0.74639076	0
LoGeig_17_05	0	0	0.004576755	0.994602643	0
LoGeig_17_06	0.011111111	0.285714286	0.287685474	0.714567747	0.000213523
LoGeig_17_07	0	0	0.003191031	0.9969518	0
LoGeig_17_08	0	0.026785714	0.016167871	0.983260415	0.00014341
LoGeig_17_09	0	0	0.002612727	0.996555576	7.06314E-05
LoGeig_17_10	0	0	0.004451793	0.995131086	0
LoGeig_17_11	0	0	0.001990545	0.996695429	0
LoGeig_17_12	0.010416667	0.313084112	0.287193287	0.703988036	0.000138889
LoGeig_17_13	0.12244898	0.161764706	0.211112093	0.777668952	0.000138083
LoGeig_17_14	0	0	0.002672011	0.996057216	0.000208972
LoGeig_17_15	0.023809524	0.059405941	0.060702261	0.936604661	0
LoGeig_17_16	0	0	0.001923077	0.997340949	0
LoGeig_17_17	0	0.004464286	0.003194061	0.996283591	0.000144051
LoGeig_17_18	0	0	0.003488372	0.997621226	0
LoGeig_17_19	0	0	0.003789751	0.995649021	0
LoGeig_17_20	0	0	0.002745424	0.996790757	0
LoGeig_17_21	0	0	0.004110828	0.994441407	0.000137589
LoGeig_17_22	0	0	0.003522603	0.995943953	0
LoGeig_17_23	0.040816327	0.026086957	0.034455687	0.96087622	0
LoGeig_17_24	0.387755102	0.363636364	0.71172228	0.28742284	0.000613832
LoGeig_17_25	0	0	0.00170984	0.998319014	0
LoGeig_17_26	0.130434783	0.168224299	0.314003476	0.679681195	0.000277239
LoGeig_17_27	0.051020408	0.252173913	0.311756653	0.688661536	6.81756E-05
LoGeig_17_28	0	0.016949153	0.002444481	0.996628394	0
LoGeig_17_29	0	0.004424779	0.002741839	0.996042962	0
LoGeig_17_30	0	0	0.003368421	0.99506885	0
LoLamar_16_26	0.352272727	0.064814815	0.500055212	0.000291602	0.491145218
Lone46_22_46_01	0.078431373	0.877118644	0.999150554	0.000709597	0.000406394
LostFork_23_391	0	0.004237288	0.002933746	0.995876658	0.00013693
LostFork_23_392	0	0	0.001864915	0.996527778	6.78794E-05
LostFork_23_393	0	0	0.001706623	0.998032552	6.80828E-05
LostFork_23_394	0	0.004310345	0.002555015	0.995639535	6.92617E-05
LostFork_23_395	0	0.004237288	0.002505658	0.997155556	6.77782E-05
LostFork_23_396	0	0	0.001579075	0.997776592	0
LostFork_23_397	0	0	0.003650819	0.995444802	0
LostFork_23_398	0	0	0.001883393	0.994880546	0
LostFork_23_399	0	0.004237288	0.001349141	0.99765343	6.86719E-05
LostFork_23_400	0	0	0.002964347	0.997588855	0.000204583
LostFork_23_401	0	0	0.002263358	0.997153531	0
LostFork_23_402	0	0	0.002992559	0.996170971	0
LostFork_23_403	0	0	0.005423345	0.99493063	0
LostFork_23_404	0	0.004273504	0.002112326	0.996640639	7.00182E-05
LostFork_23_405	0	0	0.00206294	0.997066667	6.76865E-05
LostFork_23_406	0	0	0.001659247	0.995641345	0
LostFork_23_407	0	0	0.001743573	0.997234612	0
LowerCedarLk_20_001	0.670454545	0.238938053	0.996410984	0.001099505	0.001616076
LowerCedarLk_20_003	0.716216216	0.237179487	0.997028449	0.000427807	0.001237828
LowerCedarLk_20_004	0.782608696	0.23853211	0.996649847	0.001549116	0.002497918
LowerCedarLk_20_005	0.645833333	0.313084112	0.996594481	0.000962464	0.001635201
LowerCedarLk_20_006	0.83	0.236363636	0.996493864	0.00082584	0.002527025
LowerCedarLk_20_007	0.666666667	0.235294118	0.994855395	0.000709364	0.003408211
LowerCedarLk_20_008	0.642857143	0.215	0.995746897	0.001235272	0.003054545
LowerCedarLk_20_010	0.673469388	0.184684685	0.995016474	0.001721014	0.003460687
LowerCedarLk_20_011	0.777777778	0.196808511	0.994290673	0.001408734	0.002019888
LowerCedarLk_20_012	0.674418605	0.239361702	0.997245552	0.001289938	0.001904907
LowerCedarLk_20_013	0.739583333	0.28440367	0.996227048	0.000648028	0.001765287
LowerCedarLk_20_014	0.680851064	0.224489796	0.996909399	0.001488372	0.001645207
LowerCedarLk_20_015	0.632653061	0.199074074	0.99401098	0.001372119	0.004061056
LowerCedarLk_20_016	0.760869565	0.257575758	0.997214866	0.001595851	0.002075646
LowerCedarLk_20_017	0.730769231	0.197368421	0.997574662	0.001157651	0.001636393
LowerCedarLk_20_018	0.744680851	0.254385965	0.997001561	0.001353791	0.002482759
LowerCedarLk_20_019	0.670212766	0.183486239	0.994650646	0.001083424	0.002759001
LowerCedarLk_20_020	0.677083333	0.198113208	0.995979347	0.000464684	0.002567394
LowerCedarLk_20_021	0.645833333	0.214953271	0.995516248	0.001356975	0.003251245
LowerCedarLk_20_022	0.720930233	0.24	0.996831772	0.001172104	0.002655539
LowerCedarLk_20_023	0.738636364	0.264705882	0.997529813	0.000842223	0.002136144
LowerCedarLk_20_024	0.655555556	0.268421053	0.996490772	0.001051223	0.00175413
LowerCedarLk_20_025	0.663265306	0.207207207	0.996208415	0.001705566	0.00109559
LowerCedarLk_20_026	0.775510204	0.247826087	0.995295195	0.000828882	0.004283708
LowerCedarLk_20_027	0.744680851	0.273584906	0.992971027	0.001314307	0.003973414
LowerCedarLk_20_028	0.725	0.241758242	0.992121155	0.001229508	0.005539499
LowerCedarLk_20_029	0.720588235	0.223684211	0.997119752	0.0013382	0.001936858
LowerCedarLk_20_031	0.59375	0.202898551	0.996865555	0.001102401	0.001336133
LowerCedarLk_20_032	0.764705882	0.219298246	0.995644032	0.000984076	0.001710688
LowerCedarLk_20_033	0.734693878	0.252173913	0.995055265	0.001187648	0.000904537
LowerCedarLk_20_034	0.627659574	0.304761905	0.995699189	0.00098761	0.001509745
LowerCedarLk_20_035	0.622222222	0.293269231	0.995332166	0.002302026	0.001762549
LowerCedarLk_20_036	0.666666667	0.280701754	0.996358727	0.001620454	0.001236094
LowerCedarLk_20_037	0.782608696	0.257142857	0.997098481	0.001220428	0.001794945
LowerCedarLk_20_038	0.787234043	0.232142857	0.996545484	0.000994935	0.001525236
LowerCedarLk_20_039	0.6375	0.232673267	0.995006687	0.000489237	0.002550638
LowerCedarLk_20_040	0.666666667	0.225225225	0.996268351	0.000993318	0.002691883
LSM_14_01	0	0.004347826	0.002542859	0.995374569	6.89845E-05
LSM_14_02	0.03	0.004310345	0.018789653	0.975742929	6.7981E-05
LSM_14_05	0.039215686	0.304347826	0.257115109	0.749488182	0
LSM_14_06	0.009803922	0.247787611	0.19960677	0.813007363	6.75584E-05
LSM_14_08	0.03	0	0.011390135	0.987695971	0.00045676
LSM_14_10	0.06	0.035087719	0.066423238	0.939377488	6.79717E-05
LSM_14_11	0.24	0.26146789	0.561935189	0.425925926	0.000895687
LSM_14_19	0.04	0.026548673	0.08532722	0.907652686	0.000545852
LSM_14_21	0	0	0.007093355	0.99073241	0
LSM_14_25	0	0	0.004956237	0.993644068	0
LSM_14_26	0	0	0.002845991	0.994711366	6.8362E-05
LSM_14_27	0	0	0.015249589	0.983686389	9.31619E-05
LSM_14_28	0	0	0.002466674	0.995834298	8.98311E-05
LSM_14_31	0	0	0	0.999074931	0.000211954
LSM_14_37	0	0	0.011587392	0.988231098	6.76682E-05
LSM_14_39	0.392156863	0.256637168	0.642147117	0.371575342	0.000811798
LSM_14_41	0.02	0	0.001576109	0.996054322	0.000139938
LSM_14_43	0	0	0.004585295	0.993745533	0.000405734
LSM_14_44	0	0	0.007423333	0.9890681	0.000339951
LSM_14_48	0.019607843	0.291262136	0.278512709	0.723227282	0.000202593
LSM_14_51	0	0.00862069	0.022898574	0.977860112	0
LSM_14_53	0	0	0.00799059	0.990715944	6.7659E-05
LSM_14_54	0	0	0.004043018	0.99324084	0
LSM_14_55	0.01	0	0.011558115	0.990376047	0.000135172
ltlmission_23_14	0	0	8.20479E-05	0	1
ltlmission_23_25	0	0	0	0.000181818	0.999929359
ltlmission_23_26	0	0	0.000326344	0	0.999514496
MAC6_17_04	0.010416667	0.99047619	0.999259904	0.000670755	0
MAC6_17_11	0.031914894	0.953608247	0.99962963	0.00060988	0
MAC6_17_12	0.009803922	0.982608696	0.997865703	0.001974156	0.000137874
MAC6_17_13	0.029411765	0.978632479	0.998564161	0.001170117	6.8899E-05
MAC6_17_16	0.020833333	0.995614035	0.998950726	0.001106195	0
MAC6_17_17	0.04	0.991525424	0.998240301	0.000810081	6.90989E-05
MAC6_17_18	0.049019608	0.987288136	0.998094079	0.000892061	0.000204499
MAC6_17_19	0.06122449	0.942477876	0.999706745	0.001284168	0.000141443
MAC6_17_20	0.030612245	0.963963964	0.998949756	0.000828119	7.11238E-05
MAC6_17_24	0.01	0.935344828	0.998859378	0.001522752	6.81756E-05
MAC6_17_25	0.029411765	0.987068966	0.999018806	0.000359389	6.89465E-05
MAC6_17_26	0.009803922	0.991304348	0.999350122	0.000623886	0
MAC6_17_27	0.009803922	0.941441441	0.997717474	0.000738825	7.1541E-05
MAC6_17_30_1	0.114583333	0.923728814	0.998486708	0.000359971	0.000274537
MAC6_17_30	0.12244898	0.930434783	0.998002283	0.000537153	0.00027386
MAS6_21_01	0.010204082	0.987288136	0.999110176	0.000444603	6.7861E-05
MAS6_21_02	0	0.982905983	0.999433015	0.000266572	0.000135851
MAS6_21_03	0.01	0.955357143	0.997917014	0.001006404	0
MAS6_21_04	0	0.969827586	0.999747283	0.000368392	0.000141985
MAS6_21_05	0.05	0.983050847	0.998657117	0.00062623	6.82035E-05
MAS6_21_06	0.039215686	0.987288136	0.997958684	0.001251117	0.000205508
MAS6_21_07	0.049019608	0.952991453	0.998701931	0.000802282	6.82967E-05
MAS6_21_08	0.04	0.944915254	0.998787389	0.000444682	0.000135501
MAS6_21_09	0.058823529	0.944915254	0.998702983	0.000533808	0.000135999
MAS6_21_10	0.02	0.974576271	0.997832311	0.000716974	0
MAS6_21_11	0.068627451	0.974358974	0.999098508	0.000449156	0.000138083
MAS6_21_12	0.068627451	0.957627119	0.99898728	0.000623997	0.000271998
MAS6_21_13	0	0.991525424	0.998696007	0.001428061	0
MAS6_21_14	0.041666667	0.995652174	0.999106853	0.000356379	0.000136258
MAS6_21_15	0.03125	0.980392157	0.999062969	0.000514615	0
MC_DE_0006	0	1	0.998927844	0.000351535	0
MC_WA_0014	0	1	0.998749137	0.001231527	7.28226E-05
MC_WA_0018	0	1	0.999248897	0.000510204	0
MC_WA_0019	0	1	0.999379793	0.000121036	9.70685E-05
Meatrack_20_15	0	0	4.07432E-05	8.967E-05	0.999723681
Meatrack_20_19	0	0	4.08063E-05	0	0.9995842
MG_23_RB	0.734042553	0.146551724	0.915911711	0.073779385	0.006646772
MillFork_23_201	0	0	0.005761216	8.99281E-05	0.994577308
MinorLk_20_001	0	0	0.013847107	0.063704286	0.905126183
MinorLk_20_002	0	0	0.007071883	0.065689793	0.912306731
MinorLk_20_003	0.010204082	0	0.016001013	0.063367079	0.909406379
MinorLk_20_004	0.03125	0.004424779	0.025492862	0.048936571	0.918029132
MinorLk_20_005	0	0	0.0068078	0.081276929	0.904684349
MinorLk_20_006	0.010416667	0	0.016527473	0.080274779	0.887437811
MinorLk_20_007	0	0	0.01846457	0.075688073	0.90015186
MinorLk_20_009	0.010416667	0.004545455	0.01013396	0.071637142	0.916136046
MinorLk_20_010	0	0.008547009	0.01602459	0.063226744	0.913310725
MinorLk_20_010_R	0	0	0.016424752	0.063274502	0.913730077
MinorLk_20_011	0.01	0	0.007965837	0.070777919	0.921374698
MinorLk_20_012	0.03	0	0.027546048	0.040054496	0.930184365
MinorLk_20_013	0.01	0	0.00695416	0.049799343	0.93416017
MinorLk_20_014	0.03	0	0.030245591	0.067703568	0.894702842
MinorLk_20_015	0.01	0	0.015529992	0.086188047	0.887280764
MinorLk_20_017	0.009803922	0.004237288	0.019109066	0.054938047	0.920698925
MinorLk_20_018	0	0	0.001515962	0.056852184	0.931916254
MinorLk_20_019	0	0	0.010558132	0.071625852	0.912974455
MinorLk_20_020	0	0	0.002909696	0.030703772	0.955418381
MinorLk_20_021	0.030612245	0.004310345	0.01807689	0.06916996	0.909335325
MinorLk_20_022	0	0	0.003063421	0.060213274	0.934640996
MinorLk_20_023	0.020833333	0	0.01918181	0.047246377	0.915907663
MinorLk_20_024	0.01	0	0.0267335	0.059420557	0.90661169
MinorLk_20_026	0.01	0	0.013217306	0.075378719	0.899900822
MinorLk_20_028	0	0	0.001283857	0.063213103	0.928395954
MK1_23_02	0	0.995762712	0.99959157	8.98796E-05	0.000137306
MK1_23_03	0	0.991452991	0.999270665	0.00053267	0.000136036
MK1_23_04	0	1	0.999754501	8.99928E-05	0.000206697
MK2_23_01	0	0.995689655	0.999676611	0.000354988	0.000271113
MK2_23_02	0	1	0.999109456	0.000800569	0.000203528
MK2_23_03	0	1	0.999837134	0	0.000274424
MK2_23_04	0	0.995726496	0.999797702	0.00035524	0.00013574
MK2_23_05	0	1	0.999132499	0.000915565	0.000155909
MK2_23_06	0	1	0.999430848	0.000447227	0.000136482
MK2_23_08	0	1	0.999412949	0.000369004	0.000211685
MK2_23_09	0	1	0.999543038	9.12242E-05	0.000139801
MK2_23_10	0	1	0.999634325	0.000267666	0.000136482
MK2_23_11	0	1	0.999877611	0	0.000136986
MON4_23_13	0.254901961	0.029661017	0.24137342	0.74196901	0.001083864
MON4_23_14	0.395348837	0.042735043	0.499131767	0.494072914	0.00114927
MON5a_23_01	0	0	0.000210278	0.997871553	0.000355164
MSGerrard_22_02	0.033333333	0.949074074	0.999472726	0.000415541	7.92393E-05
MSGerrard_22_03	0.020408163	0.950892857	0.999555516	0.000194628	7.38334E-05
MSGerrard_22_04	0.06122449	0.972727273	0.999554923	9.7561E-05	0.000148987
MSGerrard_22_06	0.029411765	0.95	0.999739221	0.000573614	7.23694E-05
MSGerrard_22_08	0.051020408	0.941441441	0.999825814	0.000666667	0
MSGerrard_22_11	0.019607843	0.96460177	0.999654039	0.000188929	0
MSGerrard_22_12	0.04	0.964285714	0.99892193	0.001085241	0.000224989
MSGerrard_22_13	0.010416667	0.959090909	0.999232783	0.000589159	7.50413E-05
MSGerrard_22_14	0.068627451	0.951327434	0.998580034	0.000469748	0.000427168
MSGerrard_22_15	0.051020408	0.965217391	0.998824247	0.001609544	0.000143699
